Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,	198449	0.00121579188099	0.0011556281584	0.00125215987064	0.00121133731722
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	358654	0.000278660336689	0.000434690259364	0.000541173795888	0.000340996401477
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,	3424188	0.00106260788443	0.00189911928708	0.00262107873696	0.00123561766279
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,	4425214	0.000736944869769	0.000203332766525	0.00270986726975	0.000186097058012
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	171532	0.000282878705383	0.000644312019333	0.000477238692072	0.000408524449832
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,	4437362	0.000918163901044	0.00182273608726	0.00299350739699	0.000725555767014
Bacteria,Tenericutes,Mollicutes,RF39,	4428714	0.000429749636092	0.00384315922284	0.00299854847456	0.00139835879608
Bacteria,Firmicutes,Clostridia,Clostridiales,	187816	0.00153976849194	0.00237112598188	0.00291918456195	0.00158329346058
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4453609	0.00355857003983	0.00426684214653	0.00524955020422	0.00270966740228
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,	4477861	0.00316192841925	0.0099440841245	0.00901775888345	0.00363270728915
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	180285	0.00444843395773	0.0113438496205	0.00899881576613	0.00672312048803
